ano,mun,tipo_parto,qtde_partos,id_option_f1,nome_option_f1,id_option_f2,nome_option_f2,id_option_f3,nome_option_f3,id_option_f7,nome_option_f7
1996.0,520500,Vaginal,159,520500.0,Carmo do Rio Verde,14.0,São Patrício I,1.0,Centro Norte,1996.0,1996
2001.0,521210,Vaginal,115,521210.0,Joviânia,17.0,Sul,5.0,Centro Sudeste,2001.0,2001
2007.0,522140,Vaginal,1566,522140.0,Trindade,1.0,Central,4.0,Centro Oeste,2007.0,2007
2002.0,521760,Vaginal,1901,521760.0,Planaltina,7.0,Entorno Norte,3.0,Nordeste,2002.0,2002
2016.0,520330,Cesárea,176,520330.0,Bela Vista de Goiás,3.0,Centro Sul,5.0,Centro Sudeste,2016.0,2016
2019.0,520910,Vaginal,176,520910.0,Goiatuba,17.0,Sul,5.0,Centro Sudeste,2019.0,2019
2019.0,521530,Vaginal,132,521530.0,Orizona,3.0,Centro Sul,5.0,Centro Sudeste,2019.0,2019
2016.0,520735,Cesárea,11,520735.0,Edealina,3.0,Centro Sul,5.0,Centro Sudeste,2016.0,2016
2003.0,520420,Vaginal,13,520420.0,Cachoeira de Goiás,16.0,Oeste II,4.0,Centro Oeste,2003.0,2003
2003.0,521270,Vaginal,145,521270.0,Mambaí,10.0,Nordeste II,3.0,Nordeste,2003.0,2003
2003.0,521470,Vaginal,33,521470.0,Nova América,14.0,São Patrício I,1.0,Centro Norte,2003.0,2003
2020.0,520010,Cesárea,62,520010.0,Abadiânia,5.0,Pireneus,1.0,Centro Norte,2020.0,2020
2009.0,521140,Vaginal,77,521140.0,Itauçu,1.0,Central,4.0,Centro Oeste,2009.0,2009
2020.0,520740,Cesárea,112,520740.0,Edéia,3.0,Centro Sul,5.0,Centro Sudeste,2020.0,2020
2016.0,522190,Cesárea,8,522190.0,Varjão,3.0,Centro Sul,5.0,Centro Sudeste,2016.0,2016
1998.0,521690,Vaginal,51,521690.0,Pilar de Goiás,14.0,São Patrício I,1.0,Centro Norte,1998.0,1998
1998.0,521973,Vaginal,62,521973.0,Santo Antônio de Goiás,1.0,Central,4.0,Centro Oeste,1998.0,1998
2010.0,521380,Vaginal,528,521380.0,Morrinhos,17.0,Sul,5.0,Centro Sudeste,2010.0,2010
2018.0,520320,Vaginal,139,520320.0,Barro Alto,13.0,São Patrício II,1.0,Centro Norte,2018.0,2018
2022.0,520030,Vaginal,262,520030.0,Alexânia,5.0,Pireneus,1.0,Centro Norte,2022.0,2022
2005.0,520735,Vaginal,48,520735.0,Edealina,3.0,Centro Sul,5.0,Centro Sudeste,2005.0,2005
2018.0,520993,Cesárea,22,520993.0,Inaciolândia,17.0,Sul,5.0,Centro Sudeste,2018.0,2018
2018.0,521160,Vaginal,22,521160.0,Ivolândia,18.0,Oeste I,4.0,Centro Oeste,2018.0,2018
2005.0,521150,Vaginal,1205,521150.0,Itumbiara,17.0,Sul,5.0,Centro Sudeste,2005.0,2005
2012.0,520215,Vaginal,62,520215.0,Araguapaz,11.0,Rio Vermelho,4.0,Centro Oeste,2012.0,2012
2021.0,520082,Vaginal,16,520082.0,Amaralina,4.0,Serra da Mesa,1.0,Centro Norte,2021.0,2021
2005.0,521935,Vaginal,35,521935.0,Santa Isabel,14.0,São Patrício I,1.0,Centro Norte,2005.0,2005
2024.0,520090,Vaginal,18,520090.0,Amorinópolis,18.0,Oeste I,4.0,Centro Oeste,2024.0,2024
1999.0,522155,Vaginal,50,522155.0,Turvelândia,2.0,Sudoeste I,2.0,Sudoeste,1999.0,1999
2006.0,520280,Vaginal,24,520280.0,Avelinópolis,1.0,Central,4.0,Centro Oeste,2006.0,2006
2022.0,520330,Vaginal,147,520330.0,Bela Vista de Goiás,3.0,Centro Sul,5.0,Centro Sudeste,2022.0,2022
2023.0,520355,Vaginal,75,520355.0,Bonfinópolis,3.0,Centro Sul,5.0,Centro Sudeste,2023.0,2023
2022.0,520357,Vaginal,34,520357.0,Bonópolis,15.0,Norte,1.0,Centro Norte,2022.0,2022
2013.0,522180,Vaginal,16,522180.0,Urutaí,12.0,Estrada de Ferro,5.0,Centro Sudeste,2013.0,2013
2025.0,520485,Vaginal,57,520485.0,Campo Limpo de Goiás,5.0,Pireneus,1.0,Centro Norte,2025.0,2025
2014.0,520235,Vaginal,27,520235.0,Arenópolis,18.0,Oeste I,4.0,Centro Oeste,2014.0,2014
2006.0,520995,Vaginal,200,520995.0,Indiara,3.0,Centro Sul,5.0,Centro Sudeste,2006.0,2006
2007.0,520000,Vaginal,6,,,,,,,2007.0,2007
2014.0,521225,Vaginal,6,521225.0,Lagoa Santa,2.0,Sudoeste I,2.0,Sudoeste,2014.0,2014
2014.0,521805,Cesárea,20,521805.0,Porteirão,2.0,Sudoeste I,2.0,Sudoeste,2014.0,2014
2015.0,521950,Cesárea,2,521950.0,Santa Rosa de Goiás,1.0,Central,4.0,Centro Oeste,2015.0,2015
2021.0,521090,Vaginal,259,521090.0,Itapaci,14.0,São Patrício I,1.0,Centro Norte,2021.0,2021
2024.0,521910,Vaginal,27,521910.0,Santa Bárbara de Goiás,1.0,Central,4.0,Centro Oeste,2024.0,2024
1994.0,522070,Vaginal,10,522070.0,Sítio d'Abadia,10.0,Nordeste II,3.0,Nordeste,1994.0,1994
2023.0,521720,Cesárea,52,521720.0,Piranhas,18.0,Oeste I,4.0,Centro Oeste,2023.0,2023
2007.0,520440,Vaginal,162,520440.0,Caiapônia,8.0,Sudoeste II,2.0,Sudoeste,2007.0,2007
1996.0,520430,Vaginal,219,520430.0,Caçu,2.0,Sudoeste I,2.0,Sudoeste,1996.0,1996
2002.0,520580,Vaginal,145,520580.0,Corumbá de Goiás,5.0,Pireneus,1.0,Centro Norte,2002.0,2002
2008.0,520330,Vaginal,255,520330.0,Bela Vista de Goiás,3.0,Centro Sul,5.0,Centro Sudeste,2008.0,2008
2019.0,520620,Cesárea,194,520620.0,Cristalina,6.0,Entorno Sul,3.0,Nordeste,2019.0,2019
2019.0,521878,Cesárea,16,521878.0,Rio Quente,12.0,Estrada de Ferro,5.0,Centro Sudeste,2019.0,2019
2019.0,520929,Cesárea,2,520929.0,Guaraíta,11.0,Rio Vermelho,4.0,Centro Oeste,2019.0,2019
2019.0,521010,Cesárea,159,521010.0,Ipameri,12.0,Estrada de Ferro,5.0,Centro Sudeste,2019.0,2019
2003.0,520396,Vaginal,45,520396.0,Buritinópolis,10.0,Nordeste II,3.0,Nordeste,2003.0,2003
2003.0,521377,Vaginal,45,521377.0,Montividiu do Norte,15.0,Norte,1.0,Centro Norte,2003.0,2003
2020.0,520025,Cesárea,482,520025.0,Águas Lindas de Goiás,6.0,Entorno Sul,3.0,Nordeste,2020.0,2020
1998.0,520090,Vaginal,95,520090.0,Amorinópolis,18.0,Oeste I,4.0,Centro Oeste,1998.0,1998
2020.0,520690,Cesárea,5,520690.0,Davinópolis,12.0,Estrada de Ferro,5.0,Centro Sudeste,2020.0,2020
2020.0,521030,Vaginal,7,521030.0,Israelândia,18.0,Oeste I,4.0,Centro Oeste,2020.0,2020
2020.0,521600,Cesárea,19,521600.0,Panamá,17.0,Sul,5.0,Centro Sudeste,2020.0,2020
2017.0,520460,Cesárea,17,520460.0,Campestre de Goiás,1.0,Central,4.0,Centro Oeste,2017.0,2017
2024.0,520020,Vaginal,12,520020.0,Água Limpa,17.0,Sul,5.0,Centro Sudeste,2024.0,2024
2011.0,520330,Vaginal,251,520330.0,Bela Vista de Goiás,3.0,Centro Sul,5.0,Centro Sudeste,2011.0,2011
2025.0,522100,Cesárea,12,522100.0,Taquaral de Goiás,1.0,Central,4.0,Centro Oeste,2025.0,2025
2005.0,520160,Vaginal,51,520160.0,Araçu,1.0,Central,4.0,Centro Oeste,2005.0,2005
1999.0,521230,Vaginal,142,521230.0,Leopoldo de Bulhões,3.0,Centro Sul,5.0,Centro Sudeste,1999.0,1999
2011.0,521890,Vaginal,167,521890.0,Rubiataba,14.0,São Patrício I,1.0,Centro Norte,2011.0,2011
2011.0,521080,Vaginal,64,521080.0,Itajá,2.0,Sudoeste I,2.0,Sudoeste,2011.0,2011
2011.0,521140,Cesárea,6,521140.0,Itauçu,1.0,Central,4.0,Centro Oeste,2011.0,2011
2011.0,521210,Cesárea,6,521210.0,Joviânia,17.0,Sul,5.0,Centro Sudeste,2011.0,2011
2005.0,521680,Vaginal,132,521680.0,Petrolina de Goiás,1.0,Central,4.0,Centro Oeste,2005.0,2005
2012.0,520410,Cesárea,22,520410.0,Cachoeira Alta,2.0,Sudoeste I,2.0,Sudoeste,2012.0,2012
2005.0,522150,Vaginal,64,522150.0,Turvânia,16.0,Oeste II,4.0,Centro Oeste,2005.0,2005
2013.0,520690,Vaginal,7,520690.0,Davinópolis,12.0,Estrada de Ferro,5.0,Centro Sudeste,2013.0,2013
2013.0,520485,Vaginal,58,520485.0,Campo Limpo de Goiás,5.0,Pireneus,1.0,Centro Norte,2013.0,2013
2018.0,521540,Vaginal,22,521540.0,Ouro Verde de Goiás,1.0,Central,4.0,Centro Oeste,2018.0,2018
2013.0,521490,Vaginal,20,521490.0,Nova Roma,10.0,Nordeste II,3.0,Nordeste,2013.0,2013
2014.0,521140,Cesárea,23,521140.0,Itauçu,1.0,Central,4.0,Centro Oeste,2014.0,2014
2014.0,521160,Vaginal,18,521160.0,Ivolândia,18.0,Oeste I,4.0,Centro Oeste,2014.0,2014
2014.0,522060,Cesárea,71,522060.0,Silvânia,3.0,Centro Sul,5.0,Centro Sudeste,2014.0,2014
2006.0,522130,Vaginal,23,522130.0,Três Ranchos,12.0,Estrada de Ferro,5.0,Centro Sudeste,2006.0,2006
2022.0,520760,Vaginal,44,520760.0,Fazenda Nova,18.0,Oeste I,4.0,Centro Oeste,2022.0,2022
2001.0,520552,Vaginal,65,520552.0,Colinas do Sul,4.0,Serra da Mesa,1.0,Centro Norte,2001.0,2001
2001.0,520710,Vaginal,26,520710.0,Diorama,18.0,Oeste I,4.0,Centro Oeste,2001.0,2001
2001.0,520735,Vaginal,45,520735.0,Edealina,3.0,Centro Sul,5.0,Centro Sudeste,2001.0,2001
2021.0,522068,Vaginal,42,522068.0,Simolândia,10.0,Nordeste II,3.0,Nordeste,2021.0,2021
2024.0,521971,Vaginal,11,521971.0,Santo Antônio da Barra,2.0,Sudoeste I,2.0,Sudoeste,2024.0,2024
2024.0,522028,Cesárea,17,522028.0,São Patrício,14.0,São Patrício I,1.0,Centro Norte,2024.0,2024
1994.0,521565,Vaginal,39,521565.0,Palestina de Goiás,18.0,Oeste I,4.0,Centro Oeste,1994.0,1994
1995.0,520520,Vaginal,70,520520.0,Caturaí,1.0,Central,4.0,Centro Oeste,1995.0,1995
1994.0,520015,Vaginal,30,520015.0,Adelândia,16.0,Oeste II,4.0,Centro Oeste,1994.0,1994
2024.0,521390,Cesárea,12,521390.0,Mossâmedes,11.0,Rio Vermelho,4.0,Centro Oeste,2024.0,2024
1994.0,520180,Vaginal,45,520180.0,Aragoiânia,3.0,Centro Sul,5.0,Centro Sudeste,1994.0,1994
2024.0,521645,Cesárea,22,521645.0,Perolândia,8.0,Sudoeste II,2.0,Sudoeste,2024.0,2024
2025.0,521680,Vaginal,36,521680.0,Petrolina de Goiás,1.0,Central,4.0,Centro Oeste,2025.0,2025
2001.0,522045,Vaginal,1071,522045.0,Senador Canedo,3.0,Centro Sul,5.0,Centro Sudeste,2001.0,2001
1996.0,521970,Vaginal,336,521970.0,Santa Terezinha de Goiás,14.0,São Patrício I,1.0,Centro Norte,1996.0,1996
2019.0,520085,Cesárea,14,520085.0,Americano do Brasil,11.0,Rio Vermelho,4.0,Centro Oeste,2019.0,2019
2019.0,520420,Cesárea,3,520420.0,Cachoeira de Goiás,16.0,Oeste II,4.0,Centro Oeste,2019.0,2019
2009.0,521350,Vaginal,146,521350.0,Monte Alegre de Goiás,9.0,Nordeste I,3.0,Nordeste,2009.0,2009
2009.0,520890,Vaginal,325,520890.0,Goiás,11.0,Rio Vermelho,4.0,Centro Oeste,2009.0,2009
2003.0,522230,Vaginal,58,522230.0,Vila Propício,13.0,São Patrício II,1.0,Centro Norte,2003.0,2003
2020.0,521225,Vaginal,3,521225.0,Lagoa Santa,2.0,Sudoeste I,2.0,Sudoeste,2020.0,2020
2020.0,522119,Vaginal,64,522119.0,Terezópolis de Goiás,5.0,Pireneus,1.0,Centro Norte,2020.0,2020
2020.0,521890,Cesárea,24,521890.0,Rubiataba,14.0,São Patrício I,1.0,Centro Norte,2020.0,2020
2017.0,520735,Cesárea,9,520735.0,Edealina,3.0,Centro Sul,5.0,Centro Sudeste,2017.0,2017
2011.0,520215,Vaginal,79,520215.0,Araguapaz,11.0,Rio Vermelho,4.0,Centro Oeste,2011.0,2011
2011.0,520710,Cesárea,1,520710.0,Diorama,18.0,Oeste I,4.0,Centro Oeste,2011.0,2011
1999.0,521130,Vaginal,69,521130.0,Itarumã,2.0,Sudoeste I,2.0,Sudoeste,1999.0,1999
2011.0,521945,Vaginal,23,521945.0,Santa Rita do Novo Destino,13.0,São Patrício II,1.0,Centro Norte,2011.0,2011
2025.0,522157,Vaginal,18,522157.0,Uirapuru,14.0,São Patrício I,1.0,Centro Norte,2025.0,2025
2023.0,522160,Cesárea,294,522160.0,Uruaçu,4.0,Serra da Mesa,1.0,Centro Norte,2023.0,2023
2013.0,521945,Cesárea,3,521945.0,Santa Rita do Novo Destino,13.0,São Patrício II,1.0,Centro Norte,2013.0,2013
2013.0,521990,Vaginal,71,521990.0,São Francisco de Goiás,1.0,Central,4.0,Centro Oeste,2013.0,2013
2024.0,520470,Cesárea,73,520470.0,Campinorte,4.0,Serra da Mesa,1.0,Centro Norte,2024.0,2024
2012.0,521890,Cesárea,16,521890.0,Rubiataba,14.0,São Patrício I,1.0,Centro Norte,2012.0,2012
2012.0,521390,Vaginal,41,521390.0,Mossâmedes,11.0,Rio Vermelho,4.0,Centro Oeste,2012.0,2012
2014.0,520017,Vaginal,46,520017.0,Água Fria de Goiás,7.0,Entorno Norte,3.0,Nordeste,2014.0,2014
2014.0,520145,Cesárea,7,520145.0,Aparecida do Rio Doce,2.0,Sudoeste I,2.0,Sudoeste,2014.0,2014
2022.0,520815,Cesárea,11,520815.0,Gameleira de Goiás,5.0,Pireneus,1.0,Centro Norte,2022.0,2022
2023.0,520830,Cesárea,17,520830.0,Divinópolis de Goiás,9.0,Nordeste I,3.0,Nordeste,2023.0,2023
2006.0,521500,Vaginal,110,521500.0,Nova Veneza,1.0,Central,4.0,Centro Oeste,2006.0,2006
2006.0,521730,Vaginal,236,521730.0,Pirenópolis,5.0,Pireneus,1.0,Centro Norte,2006.0,2006
2014.0,521480,Vaginal,7,521480.0,Nova Aurora,12.0,Estrada de Ferro,5.0,Centro Sudeste,2014.0,2014
2014.0,522170,Vaginal,111,522170.0,Uruana,14.0,São Patrício I,1.0,Centro Norte,2014.0,2014
2015.0,520530,Cesárea,17,520530.0,Cavalcante,9.0,Nordeste I,3.0,Nordeste,2015.0,2015
2001.0,520490,Vaginal,400,520490.0,Campos Belos,9.0,Nordeste I,3.0,Nordeste,2001.0,2001
2021.0,521500,Cesárea,39,521500.0,Nova Veneza,1.0,Central,4.0,Centro Oeste,2021.0,2021
2015.0,521308,Vaginal,392,521308.0,Minaçu,15.0,Norte,1.0,Centro Norte,2015.0,2015
2015.0,521890,Vaginal,221,521890.0,Rubiataba,14.0,São Patrício I,1.0,Centro Norte,2015.0,2015
2014.0,520690,Cesárea,9,520690.0,Davinópolis,12.0,Estrada de Ferro,5.0,Centro Sudeste,2014.0,2014
2015.0,522190,Vaginal,33,522190.0,Varjão,3.0,Centro Sul,5.0,Centro Sudeste,2015.0,2015
1995.0,520145,Vaginal,20,520145.0,Aparecida do Rio Doce,2.0,Sudoeste I,2.0,Sudoeste,1995.0,1995
1995.0,520549,Vaginal,115,520549.0,Cidade Ocidental,6.0,Entorno Sul,3.0,Nordeste,1995.0,1995
2023.0,521400,Cesárea,131,521400.0,Mozarlândia,11.0,Rio Vermelho,4.0,Centro Oeste,2023.0,2023
2025.0,521480,Cesárea,7,521480.0,Nova Aurora,12.0,Estrada de Ferro,5.0,Centro Sudeste,2025.0,2025
2023.0,521523,Cesárea,326,521523.0,Novo Gama,6.0,Entorno Sul,3.0,Nordeste,2023.0,2023
2025.0,521630,Vaginal,61,521630.0,Paranaiguara,2.0,Sudoeste I,2.0,Sudoeste,2025.0,2025
2007.0,520520,Vaginal,36,520520.0,Caturaí,1.0,Central,4.0,Centro Oeste,2007.0,2007
2007.0,521740,Vaginal,307,521740.0,Pires do Rio,12.0,Estrada de Ferro,5.0,Centro Sudeste,2007.0,2007
2002.0,520235,Vaginal,29,520235.0,Arenópolis,18.0,Oeste I,4.0,Centro Oeste,2002.0,2002
2020.0,520280,Cesárea,12,520280.0,Avelinópolis,1.0,Central,4.0,Centro Oeste,2020.0,2020
2017.0,520580,Vaginal,52,520580.0,Corumbá de Goiás,5.0,Pireneus,1.0,Centro Norte,2017.0,2017
2011.0,520140,Vaginal,6573,520140.0,Aparecida de Goiânia,3.0,Centro Sul,5.0,Centro Sudeste,2011.0,2011
2022.0,522108,Vaginal,38,522108.0,Teresina de Goiás,9.0,Nordeste I,3.0,Nordeste,2022.0,2022
2004.0,521550,Vaginal,55,521550.0,Ouvidor,12.0,Estrada de Ferro,5.0,Centro Sudeste,2004.0,2004
2011.0,521550,Cesárea,8,521550.0,Ouvidor,12.0,Estrada de Ferro,5.0,Centro Sudeste,2011.0,2011
1999.0,521090,Vaginal,215,521090.0,Itapaci,14.0,São Patrício I,1.0,Centro Norte,1999.0,1999
2018.0,520960,Vaginal,30,520960.0,Heitoraí,11.0,Rio Vermelho,4.0,Centro Oeste,2018.0,2018
2011.0,522045,Vaginal,1445,522045.0,Senador Canedo,3.0,Centro Sul,5.0,Centro Sudeste,2011.0,2011
2025.0,520110,Cesárea,2573,520110.0,Anápolis,5.0,Pireneus,1.0,Centro Norte,2025.0,2025
2012.0,520552,Cesárea,2,520552.0,Colinas do Sul,4.0,Serra da Mesa,1.0,Centro Norte,2012.0,2012
2012.0,520790,Cesárea,9,520790.0,Flores de Goiás,7.0,Entorno Norte,3.0,Nordeste,2012.0,2012
2022.0,520140,Vaginal,4669,520140.0,Aparecida de Goiânia,3.0,Centro Sul,5.0,Centro Sudeste,2022.0,2022
2022.0,520050,Vaginal,15,520050.0,Aloândia,17.0,Sul,5.0,Centro Sudeste,2022.0,2022
2000.0,520920,Vaginal,182,520920.0,Guapó,1.0,Central,4.0,Centro Oeste,2000.0,2000
2022.0,520357,Cesárea,12,520357.0,Bonópolis,15.0,Norte,1.0,Centro Norte,2022.0,2022
2014.0,520620,Vaginal,716,520620.0,Cristalina,6.0,Entorno Sul,3.0,Nordeste,2014.0,2014
2000.0,522230,Vaginal,51,522230.0,Vila Propício,13.0,São Patrício II,1.0,Centro Norte,2000.0,2000
2014.0,521385,Vaginal,23,521385.0,Morro Agudo de Goiás,14.0,São Patrício I,1.0,Centro Norte,2014.0,2014
2014.0,521935,Cesárea,4,521935.0,Santa Isabel,14.0,São Patrício I,1.0,Centro Norte,2014.0,2014
2014.0,521945,Cesárea,2,521945.0,Santa Rita do Novo Destino,13.0,São Patrício II,1.0,Centro Norte,2014.0,2014
2015.0,522020,Vaginal,308,522020.0,São Miguel do Araguaia,15.0,Norte,1.0,Centro Norte,2015.0,2015
2025.0,520660,Vaginal,12,520660.0,Cumari,12.0,Estrada de Ferro,5.0,Centro Sudeste,2025.0,2025
2021.0,520995,Vaginal,98,520995.0,Indiara,3.0,Centro Sul,5.0,Centro Sudeste,2021.0,2021
2015.0,520960,Vaginal,15,520960.0,Heitoraí,11.0,Rio Vermelho,4.0,Centro Oeste,2015.0,2015
2025.0,521910,Cesárea,26,521910.0,Santa Bárbara de Goiás,1.0,Central,4.0,Centro Oeste,2025.0,2025
1994.0,520960,Vaginal,22,520960.0,Heitoraí,11.0,Rio Vermelho,4.0,Centro Oeste,1994.0,1994
1995.0,520490,Vaginal,599,520490.0,Campos Belos,9.0,Nordeste I,3.0,Nordeste,1995.0,1995
1995.0,520929,Vaginal,24,520929.0,Guaraíta,11.0,Rio Vermelho,4.0,Centro Oeste,1995.0,1995
1995.0,521310,Vaginal,947,521310.0,Mineiros,8.0,Sudoeste II,2.0,Sudoeste,1995.0,1995
2024.0,521290,Cesárea,26,521290.0,Marzagão,12.0,Estrada de Ferro,5.0,Centro Sudeste,2024.0,2024
2023.0,521385,Cesárea,6,521385.0,Morro Agudo de Goiás,14.0,São Patrício I,1.0,Centro Norte,2023.0,2023
2007.0,520170,Vaginal,278,520170.0,Aragarças,18.0,Oeste I,4.0,Centro Oeste,2007.0,2007
2001.0,521810,Vaginal,69,521810.0,Portelândia,8.0,Sudoeste II,2.0,Sudoeste,2001.0,2001
2001.0,521880,Vaginal,2257,521880.0,Rio Verde,2.0,Sudoeste I,2.0,Sudoeste,2001.0,2001
2007.0,521140,Vaginal,82,521140.0,Itauçu,1.0,Central,4.0,Centro Oeste,2007.0,2007
2001.0,521970,Vaginal,222,521970.0,Santa Terezinha de Goiás,14.0,São Patrício I,1.0,Centro Norte,2001.0,2001
2001.0,521990,Vaginal,78,521990.0,São Francisco de Goiás,1.0,Central,4.0,Centro Oeste,2001.0,2001
2002.0,520870,Vaginal,20037,520870.0,Goiânia,1.0,Central,4.0,Centro Oeste,2002.0,2002
2019.0,520430,Cesárea,36,520430.0,Caçu,2.0,Sudoeste I,2.0,Sudoeste,2019.0,2019
2019.0,521940,Vaginal,47,521940.0,Santa Rita do Araguaia,8.0,Sudoeste II,2.0,Sudoeste,2019.0,2019
2003.0,521400,Vaginal,167,521400.0,Mozarlândia,11.0,Rio Vermelho,4.0,Centro Oeste,2003.0,2003
2020.0,520420,Vaginal,13,520420.0,Cachoeira de Goiás,16.0,Oeste II,4.0,Centro Oeste,2020.0,2020
2016.0,521740,Vaginal,280,521740.0,Pires do Rio,12.0,Estrada de Ferro,5.0,Centro Sudeste,2016.0,2016
2003.0,522180,Vaginal,33,522180.0,Urutaí,12.0,Estrada de Ferro,5.0,Centro Sudeste,2003.0,2003
2020.0,520830,Vaginal,41,520830.0,Divinópolis de Goiás,9.0,Nordeste I,3.0,Nordeste,2020.0,2020
2016.0,522045,Cesárea,511,522045.0,Senador Canedo,3.0,Centro Sul,5.0,Centro Sudeste,2016.0,2016
2004.0,520510,Vaginal,1095,520510.0,Catalão,12.0,Estrada de Ferro,5.0,Centro Sudeste,2004.0,2004
2004.0,520520,Vaginal,53,520520.0,Caturaí,1.0,Central,4.0,Centro Oeste,2004.0,2004
2020.0,521280,Cesárea,24,521280.0,Mara Rosa,4.0,Serra da Mesa,1.0,Centro Norte,2020.0,2020
2020.0,522050,Cesárea,22,522050.0,Serranópolis,8.0,Sudoeste II,2.0,Sudoeste,2020.0,2020
1998.0,521405,Vaginal,41,521405.0,Mundo Novo,15.0,Norte,1.0,Centro Norte,1998.0,1998
2004.0,521120,Vaginal,351,521120.0,Itapuranga,11.0,Rio Vermelho,4.0,Centro Oeste,2004.0,2004
1998.0,521970,Vaginal,269,521970.0,Santa Terezinha de Goiás,14.0,São Patrício I,1.0,Centro Norte,1998.0,1998
2017.0,521170,Cesárea,17,521170.0,Jandaia,3.0,Centro Sul,5.0,Centro Sudeste,2017.0,2017
2017.0,521530,Cesárea,49,521530.0,Orizona,3.0,Centro Sul,5.0,Centro Sudeste,2017.0,2017
2004.0,522100,Vaginal,37,522100.0,Taquaral de Goiás,1.0,Central,4.0,Centro Oeste,2004.0,2004
2005.0,520215,Vaginal,104,520215.0,Araguapaz,11.0,Rio Vermelho,4.0,Centro Oeste,2005.0,2005
1999.0,520945,Vaginal,17,520945.0,Guarinos,14.0,São Patrício I,1.0,Centro Norte,1999.0,1999
2011.0,521839,Cesárea,2,521839.0,Professor Jamil,3.0,Centro Sul,5.0,Centro Sudeste,2011.0,2011
2021.0,520013,Vaginal,156,520013.0,Acreúna,2.0,Sudoeste I,2.0,Sudoeste,2021.0,2021
2011.0,521000,Vaginal,629,521000.0,Inhumas,1.0,Central,4.0,Centro Oeste,2011.0,2011
2011.0,521980,Vaginal,141,521980.0,São Domingos,10.0,Nordeste II,3.0,Nordeste,2011.0,2011
2023.0,522190,Cesárea,19,522190.0,Varjão,3.0,Centro Sul,5.0,Centro Sudeste,2023.0,2023
2021.0,520060,Vaginal,124,520060.0,Alto Paraíso de Goiás,7.0,Entorno Norte,3.0,Nordeste,2021.0,2021
2000.0,520145,Vaginal,19,520145.0,Aparecida do Rio Doce,2.0,Sudoeste I,2.0,Sudoeste,2000.0,2000
2005.0,522200,Vaginal,193,522200.0,Vianópolis,3.0,Centro Sul,5.0,Centro Sudeste,2005.0,2005
1999.0,521960,Vaginal,58,521960.0,Santa Tereza de Goiás,15.0,Norte,1.0,Centro Norte,1999.0,1999
2023.0,520393,Cesárea,13,520393.0,Buriti de Goiás,16.0,Oeste II,4.0,Centro Oeste,2023.0,2023
2012.0,521460,Cesárea,64,521460.0,Niquelândia,4.0,Serra da Mesa,1.0,Centro Norte,2012.0,2012
2012.0,521870,Vaginal,51,521870.0,Rianápolis,14.0,São Patrício I,1.0,Centro Norte,2012.0,2012
2014.0,520320,Vaginal,102,520320.0,Barro Alto,13.0,São Patrício II,1.0,Centro Norte,2014.0,2014
2021.0,520540,Vaginal,249,520540.0,Ceres,14.0,São Patrício I,1.0,Centro Norte,2021.0,2021
2000.0,521530,Vaginal,222,521530.0,Orizona,3.0,Centro Sul,5.0,Centro Sudeste,2000.0,2000
2006.0,521483,Vaginal,203,521483.0,Nova Crixás,11.0,Rio Vermelho,4.0,Centro Oeste,2006.0,2006
2014.0,520990,Cesárea,42,520990.0,Iaciara,10.0,Nordeste II,3.0,Nordeste,2014.0,2014
2014.0,521300,Cesárea,74,521300.0,Maurilândia,2.0,Sudoeste I,2.0,Sudoeste,2014.0,2014
2006.0,522010,Vaginal,258,522010.0,São Luís de Montes Belos,16.0,Oeste II,4.0,Centro Oeste,2006.0,2006
2015.0,521180,Vaginal,453,521180.0,Jaraguá,13.0,São Patrício II,1.0,Centro Norte,2015.0,2015
2023.0,520725,Vaginal,60,520725.0,Doverlândia,8.0,Sudoeste II,2.0,Sudoeste,2023.0,2023
2021.0,520680,Cesárea,5,520680.0,Damolândia,1.0,Central,4.0,Centro Oeste,2021.0,2021
2021.0,520780,Cesárea,37,520780.0,Firminópolis,16.0,Oeste II,4.0,Centro Oeste,2021.0,2021
1994.0,522015,Vaginal,51,522015.0,São Luíz do Norte,14.0,São Patrício I,1.0,Centro Norte,1994.0,1994
2024.0,521450,Cesárea,258,521450.0,Nerópolis,1.0,Central,4.0,Centro Oeste,2024.0,2024
2007.0,520650,Vaginal,30,520650.0,Cromínia,3.0,Centro Sul,5.0,Centro Sudeste,2007.0,2007
2001.0,521130,Vaginal,114,521130.0,Itarumã,2.0,Sudoeste I,2.0,Sudoeste,2001.0,2001
1996.0,521480,Vaginal,18,521480.0,Nova Aurora,12.0,Estrada de Ferro,5.0,Centro Sudeste,1996.0,1996
1996.0,520993,Vaginal,59,520993.0,Inaciolândia,17.0,Sul,5.0,Centro Sudeste,1996.0,1996
2002.0,521040,Vaginal,379,521040.0,Itaberaí,11.0,Rio Vermelho,4.0,Centro Oeste,2002.0,2002
2007.0,522028,Vaginal,27,522028.0,São Patrício,14.0,São Patrício I,1.0,Centro Norte,2007.0,2007
2002.0,522150,Vaginal,51,522150.0,Turvânia,16.0,Oeste II,4.0,Centro Oeste,2002.0,2002
2019.0,520470,Cesárea,43,520470.0,Campinorte,4.0,Serra da Mesa,1.0,Centro Norte,2019.0,2019
2016.0,520455,Vaginal,26,520455.0,Caldazinha,3.0,Centro Sul,5.0,Centro Sudeste,2016.0,2016
